per Round, AccumReward,
1495, 104.235924,
1496, 126.000000,
1497, 80.345303,
1498, -289.530349,
1499, 58.931293,
1500, 46.455517,
1501, 41.877226,
1502, 159.515695,
1503, -46.000000,
1504, 87.933451,
1505, -34.098189,
1506, 32.400000,
1507, -106.761989,
1508, -79.916904,
1509, 93.637150,
1510, 105.621854,
1511, 79.821204,
1512, -24.994459,
1513, 89.140490,
1514, -27.000000,
1515, -128.200000,
1516, 18.707378,
1517, -74.200000,
1518, -103.600000,
1519, -164.355637,
1520, -30.000000,
1521, 43.761587,
1522, -91.136296,
1523, 20.776277,
1524, 78.000000,
1525, 53.132983,
1526, 25.892983,
1527, 84.876418,
1528, -124.294120,
1529, -117.245926,
1530, -181.280653,
1531, 33.000000,
1532, -104.911471,
1533, -84.453579,
1534, 107.736835,
1535, -90.705265,
1536, 57.102912,
1537, -268.321276,
1538, -181.445490,
1539, 64.465538,
1540, -109.173758,
1541, -158.030836,
1542, -71.262050,
1543, 38.577110,
1544, -198.080199,
1545, -81.296454,
1546, -152.061634,
1547, -118.246805,
1548, 20.303575,
1549, -76.341077,
1550, -90.558057,
1551, 52.499049,
1552, -64.275413,
1553, 51.103226,
1554, -107.371399,
1555, 97.678857,
1556, 116.989543,
1557, -75.532754,
1558, 12.258689,
1559, 34.914116,
1560, 6.412865,
1561, 95.812697,
1562, 4.210551,
1563, -64.926465,
1564, 45.000000,
1565, -108.655946,
1566, -54.484939,
1567, -121.815465,
1568, 21.063845,
1569, -99.725304,
1570, 56.400000,
1571, 70.765046,
1572, 77.467405,
1573, 18.029332,
1574, -136.730365,
1575, 119.474679,
1576, -104.129610,
1577, -124.218960,
1578, -143.644060,
1579, -159.098723,
1580, -57.000000,
1581, -192.337230,
1582, 25.450735,
1583, -4.835394,
1584, -104.200000,
1585, 75.394217,
1586, -100.600000,
1587, -147.281190,
1588, -77.210836,
1589, 68.174429,
1590, -188.507668,
1591, 64.060508,
1592, -122.167972,
1593, -43.035295,
1594, -209.512827,
1595, 92.000000,
1596, 65.972469,
1597, -150.292351,
1598, -109.000000,
1599, 33.358328,
1600, -33.137570,
1601, -89.518362,
1602, 47.066662,
1603, -142.727525,
1604, -166.192446,
1605, 87.138207,
1606, -118.099948,
1607, -42.308870,
1608, 23.995468,
1609, -111.454021,
1610, 106.000000,
1611, 77.348722,
1612, 124.000000,
1613, 86.439039,
1614, 55.542020,
1615, 68.000000,
1616, 44.819416,
1617, 90.321111,
1618, 28.542608,
1619, -132.682182,
1620, -99.251699,
1621, -19.505026,
1622, 45.050553,
1623, 55.312357,
1624, -210.698591,
1625, -94.000000,
1626, 77.977302,
1627, 54.334206,
1628, 60.843700,
1629, 54.249175,
1630, 28.344750,
1631, -53.014176,
1632, 21.901247,
1633, -160.059231,
1634, -82.368034,
1635, -20.787779,
1636, 51.570698,
1637, 20.898682,
1638, 90.251894,
1639, 44.136513,
1640, 71.945890,
1641, 37.930663,
1642, -104.159623,
1643, -180.323361,
1644, 83.543371,
1645, 114.577513,
1646, -63.544936,
1647, 106.400000,
1648, -78.686481,
1649, -96.057023,
1650, 148.800000,
1651, -110.385022,
1652, 7.913855,
1653, -168.457703,
1654, 15.650799,
1655, 60.496965,
1656, -174.079804,
1657, 46.055867,
1658, -68.127681,
1659, 60.529493,
1660, -155.045042,
1661, 6.457430,
1662, 24.783186,
1663, -247.941223,
1664, 85.144692,
1665, 88.591676,
1666, -37.477939,
1667, -55.902508,
1668, 120.677473,
1669, -138.686723,
1670, 51.239135,
1671, 60.904817,
1672, 111.871547,
1673, 5.507680,
1674, 90.918444,
1675, -100.595326,
1676, -80.388996,
1677, 12.160579,
1678, 141.247278,
1679, -39.657012,
1680, 10.828397,
1681, -83.976892,
1682, 92.279200,
1683, -78.800000,
1684, 135.954084,
1685, -58.915912,
1686, 71.584699,
1687, 16.470049,
1688, 63.983311,
1689, 38.466562,
1690, -105.064542,
1691, -131.868793,
1692, -40.000000,
1693, 84.398062,
1694, -113.053795,
1695, 100.548183,
1696, 135.926320,
1697, -132.239942,
1698, -88.072214,
1699, 120.331855,
1700, 42.983503,
1701, -127.327653,
1702, -75.600000,
1703, -45.362473,
1704, 89.585739,
1705, -101.995059,
1706, 78.804753,
1707, 23.135705,
1708, -115.427728,
1709, -78.050709,
1710, -52.670779,
1711, 47.967387,
1712, -120.119953,
1713, 57.606145,
1714, -30.078303,
1715, -103.118178,
1716, -59.644576,
1717, 24.483641,
1718, 132.124618,
1719, 53.917499,
1720, 89.907295,
1721, 59.680593,
1722, -43.660743,
1723, 102.120458,
1724, 97.400000,
1725, 156.911280,
1726, -100.863903,
1727, 109.423151,
1728, -88.613753,
1729, 50.841593,
1730, -76.397543,
1731, -61.180411,
1732, 97.923757,
1733, -153.593965,
1734, -11.264455,
1735, 88.463964,
1736, -104.643540,
1737, 0.907926,
1738, 59.431619,
1739, 61.575651,
1740, -74.600000,
1741, -122.457744,
1742, -55.519407,
1743, -86.709580,
1744, 125.668474,
1745, -144.783699,
1746, -136.889289,
1747, -38.789364,
1748, -135.847018,
1749, 18.524247,
1750, 65.760512,
1751, -136.199865,
1752, 71.691366,
1753, 42.981593,
1754, -19.000000,
1755, 118.538293,
1756, 101.800000,
1757, 27.800000,
1758, 150.329265,
1759, 86.402180,
1760, 120.686578,
1761, 121.404114,
1762, 47.772694,
1763, 148.898094,
1764, 155.200000,
1765, 62.095211,
1766, 159.000000,
1767, 107.314567,
1768, 109.411940,
1769, 132.890709,
1770, 142.983724,
1771, 137.010956,
1772, 168.000000,
1773, 122.134139,
1774, 15.687108,
1775, 149.455004,
1776, 107.800000,
1777, 148.626991,
1778, 132.831451,
1779, 71.468973,
1780, 115.000000,
1781, -60.125448,
1782, 64.786814,
1783, 77.775101,
1784, -80.000000,
1785, -58.483070,
1786, -53.946541,
1787, 74.204563,
1788, 35.674418,
1789, 112.777879,
1790, -52.831394,
1791, 87.730977,
1792, -40.690587,
1793, 46.368249,
1794, 116.433375,
1795, -7.247088,
1796, -66.938442,
1797, -10.459639,
1798, -82.940736,
1799, -147.055209,
1800, 99.733675,
1801, 14.610385,
1802, 50.377574,
1803, 124.672174,
1804, 49.236588,
1805, 79.885779,
1806, 104.113895,
1807, -79.912472,
1808, 98.261146,
1809, 50.022715,
1810, -160.886688,
1811, 91.623257,
1812, 47.737590,
1813, -44.077993,
1814, -75.696279,
1815, 88.272902,
1816, -50.431713,
1817, 91.975988,
1818, 75.044074,
1819, 73.990031,
1820, 101.542483,
1821, 12.721165,
1822, 105.905683,
1823, 82.479638,
1824, -81.044459,
1825, 127.310071,
1826, -7.364223,
1827, 12.063434,
1828, 90.185318,
1829, -79.602487,
1830, 71.247980,
1831, -35.762726,
1832, -77.427056,
1833, 37.707400,
1834, 119.200000,
1835, 133.726798,
1836, 154.814477,
1837, 105.727918,
1838, 76.827183,
1839, 62.655358,
1840, 121.800000,
1841, 127.509384,
1842, 94.256098,
1843, 144.480404,
1844, 86.915007,
1845, 155.200000,
1846, 101.996258,
1847, 134.786403,
1848, 101.800000,
1849, 129.792964,
1850, 154.605540,
1851, 101.619680,
1852, 120.672779,
1853, 77.236750,
1854, 138.077067,
1855, 156.662148,
1856, 120.998713,
1857, 134.217193,
1858, 139.059281,
1859, 145.960687,
1860, 144.345429,
1861, 134.217360,
1862, 153.400000,
1863, 144.933474,
1864, 136.619283,
1865, 139.184569,
1866, 136.562428,
1867, 141.547044,
1868, 68.211536,
1869, 144.044187,
1870, -69.462692,
1871, 59.674814,
1872, -67.553017,
1873, 119.720972,
1874, 158.400000,
1875, 132.200000,
1876, 111.044845,
1877, 161.000000,
1878, 153.617654,
1879, 157.197680,
1880, 129.000000,
1881, 24.522906,
1882, 135.174671,
1883, 148.984738,
1884, 146.144572,
1885, 113.290827,
1886, 105.943428,
1887, 96.772033,
1888, 118.113476,
1889, 115.335811,
1890, 156.450791,
1891, 135.400000,
1892, 149.723750,
1893, 155.580572,
1894, 156.000000,
1895, 140.549133,
1896, 138.936797,
1897, 81.800000,
1898, 153.086322,
1899, 114.000000,
1900, 131.882079,
1901, 127.603781,
1902, 118.579775,
1903, -63.711685,
1904, 52.368020,
1905, 105.324089,
1906, -16.961654,
1907, 153.003916,
1908, 136.000000,
1909, 134.829093,
1910, 77.003289,
1911, 134.800000,
1912, 146.850966,
1913, 131.600000,
1914, 153.400000,
1915, 152.452385,
1916, 131.232275,
1917, 128.400000,
1918, 107.800000,
1919, 139.465949,
1920, 156.505602,
1921, 106.699179,
1922, 158.200000,
1923, 121.475752,
1924, 121.480889,
1925, 5.715537,
1926, 140.437800,
1927, 154.400000,
1928, 148.334386,
1929, 153.144367,
1930, 99.156533,
1931, 131.678025,
1932, 133.096982,
1933, 151.479604,
1934, 158.346039,
1935, 140.791583,
1936, 142.255495,
1937, 142.400000,
1938, 147.328441,
1939, 133.495148,
1940, 166.400000,
1941, 107.336194,
1942, 108.516497,
1943, 44.718579,
1944, 106.942852,
1945, 152.598434,
1946, 156.775411,
1947, 160.400000,
1948, 123.320023,
1949, 114.724998,
1950, 19.007911,
1951, 161.400000,
1952, 134.441063,
1953, 89.200000,
1954, 114.493776,
1955, 131.408148,
1956, 107.691209,
1957, 131.442468,
1958, 139.570396,
1959, -57.097689,
1960, 150.000000,
1961, 158.282525,
1962, 128.189425,
1963, 97.289749,
1964, 148.657903,
1965, 94.669613,
1966, 115.693390,
1967, 158.044093,
1968, 138.666073,
1969, -16.078942,
1970, 141.502247,
1971, 127.155234,
1972, 79.714083,
1973, 140.473012,
1974, 102.899173,
1975, 98.899225,
1976, 92.546057,
1977, 140.200000,
1978, 136.772325,
1979, 154.076749,
1980, 116.879636,
1981, 126.731395,
1982, 131.974098,
1983, 133.784321,
1984, 136.536516,
1985, 114.265731,
1986, 127.958246,
1987, 156.726304,
1988, 149.738978,
1989, 145.156496,
1990, 14.618451,
1991, 146.109773,
1992, 135.800000,
1993, 112.314499,
1994, 96.523282,
1995, 148.244731,
1996, 132.533505,
1997, 165.673206,
1998, -1.802521,
1999, 114.090484,
2000, 138.800000,
2001, 76.680936,
2002, 135.679291,
2003, -43.018287,
2004, 151.000000,
2005, 118.399659,
2006, 163.400000,
2007, 8.763887,
2008, 107.872879,
2009, 14.422128,
2010, 143.442438,
2011, 137.926957,
2012, 146.400000,
2013, 139.617513,
2014, 159.000000,
2015, 155.200000,
2016, 152.961051,
2017, 10.029783,
2018, 124.524461,
2019, 107.123344,
2020, 105.678297,
2021, 74.197481,
2022, -23.617895,
2023, 124.706095,
2024, 89.154729,
2025, 99.718178,
2026, -36.223410,
2027, -62.658722,
2028, 86.669539,
2029, -190.723619,
2030, 79.312819,
2031, 71.467875,
2032, 112.000000,
2033, -57.077716,
2034, 142.362576,
2035, 95.701561,
2036, 88.782409,
2037, 136.142157,
2038, 58.657663,
2039, 43.791655,
2040, 134.621270,
2041, -92.958357,
2042, 96.512659,
2043, 97.141045,
2044, 101.370684,
2045, -56.704186,
2046, 75.308743,
2047, 96.343547,
2048, 65.647596,
2049, 140.169341,
2050, 22.834649,
2051, 51.880549,
2052, -85.316979,
2053, 123.350183,
2054, 56.853761,
2055, 73.727820,
2056, -31.105013,
2057, -33.000000,
2058, -99.915063,
2059, 87.869400,
2060, 121.127577,
2061, -68.139751,
2062, 97.192899,
2063, -52.834019,
2064, -70.093308,
2065, 101.000000,
2066, 114.400000,
2067, 115.568586,
2068, 77.357177,
2069, 119.376875,
2070, 64.796111,
2071, 79.619853,
2072, -79.644623,
2073, 85.228317,
2074, 31.879251,
2075, 84.565005,
2076, -64.114868,
2077, 122.800000,
2078, 86.340573,
2079, 65.425051,
2080, 93.801512,
2081, -67.138294,
2082, -84.573014,
2083, 94.914874,
2084, 87.047181,
2085, 102.576934,
2086, -52.755007,
2087, 99.952824,
2088, -0.056969,
2089, -87.000000,
2090, 106.846240,
2091, 69.677224,
2092, 132.596717,
2093, -8.656280,
2094, 14.334304,
2095, 101.119200,
2096, -4.429457,
2097, 119.831246,
2098, -29.765352,
2099, 12.014260,
2100, 58.787039,
2101, 59.700769,
2102, -72.287736,
2103, -49.201982,
2104, 118.100897,
2105, -48.155985,
2106, 16.920515,
2107, 9.000000,
2108, 101.395573,
2109, -104.220498,
2110, -85.808926,
2111, 105.327396,
2112, -13.000000,
2113, 121.719328,
2114, 80.582600,
2115, 115.418436,
2116, 152.462755,
2117, -31.456978,
2118, 140.338680,
2119, 110.947000,
2120, 96.626985,
2121, 139.009952,
2122, 149.286603,
2123, 132.938366,
2124, 144.463104,
2125, 139.400000,
2126, 126.292503,
2127, 131.000000,
2128, -5.323821,
2129, 121.231490,
2130, 110.680103,
2131, 130.911853,
2132, 150.507860,
2133, 143.255685,
2134, 143.566559,
2135, -235.547796,
2136, 137.369400,
2137, 144.721423,
2138, 89.578836,
2139, 118.302525,
2140, 161.183026,
2141, 26.067697,
2142, 153.449755,
2143, 132.781465,
2144, -30.000000,
2145, 137.706376,
2146, 148.560661,
2147, -85.920241,
2148, 141.443490,
2149, 133.959133,
2150, -157.588195,
2151, 143.826000,
2152, 101.659834,
2153, 141.503703,
2154, -61.146747,
2155, 147.899585,
2156, -67.000000,
2157, 112.102777,
2158, 136.261512,
2159, 131.314299,
2160, 153.226349,
2161, 136.559316,
2162, 143.572873,
2163, 136.400000,
2164, 125.556893,
2165, 82.907089,
2166, 154.800000,
2167, 143.281367,
2168, 138.967356,
2169, 142.613252,
2170, 120.881358,
2171, 134.857164,
2172, 144.413762,
2173, 141.160292,
2174, 153.171946,
2175, 92.553274,
2176, 122.574381,
2177, 133.548994,
2178, 128.888763,
2179, 119.277079,
2180, 145.085055,
2181, 129.894415,
2182, 18.902560,
2183, 150.137746,
2184, -73.071423,
2185, 120.038564,
2186, 120.371695,
2187, 151.718607,
2188, 153.683484,
2189, 141.952467,
2190, 147.700438,
2191, 142.170305,
2192, 120.095200,
2193, 78.460129,
2194, 122.776649,
2195, 119.406173,
2196, 29.693587,
2197, 136.001482,
2198, 120.400000,
2199, 108.356587,
2200, 105.965109,
2201, 80.017898,
2202, 144.934423,
2203, 146.310483,
2204, 103.921056,
2205, -39.380241,
2206, -9.363017,
2207, -72.411016,
2208, 104.030894,
2209, 124.433450,
2210, 112.416290,
2211, 114.146268,
2212, 152.104333,
2213, 148.945819,
2214, 145.787446,
2215, 126.464916,
2216, 103.800000,
2217, -87.066239,
2218, 139.000000,
2219, 139.117277,
2220, 66.685413,
2221, -57.742078,
2222, 139.000000,
2223, 83.615170,
2224, 138.607286,
2225, 149.666560,
2226, 129.258729,
2227, 109.106540,
2228, 129.586904,
2229, 119.549168,
2230, 130.810020,
2231, -34.055430,
2232, 106.164987,
2233, -28.592963,
2234, 160.000000,
2235, 146.139381,
2236, 100.197875,
2237, 141.041284,
2238, 151.000000,
2239, 127.858358,
2240, 160.000000,
2241, 155.000000,
2242, 137.568186,
2243, 111.962771,
2244, 133.990911,
2245, 152.235537,
2246, -35.193019,
2247, 133.860946,
2248, 142.818900,
2249, 148.776169,
2250, 156.815281,
2251, 123.421733,
2252, 148.620156,
2253, 121.627788,
2254, 138.303695,
2255, -32.129856,
2256, 100.441142,
2257, 148.482513,
2258, 143.282021,
2259, 155.000000,
2260, -18.000000,
2261, 122.323049,
2262, 129.616716,
2263, 132.450036,
2264, 135.270466,
2265, 112.769509,
2266, 127.689294,
2267, 137.915520,
2268, -66.149145,
2269, 148.000000,
2270, 142.744793,
2271, 143.181647,
2272, -47.413369,
2273, 150.809627,
2274, 136.102332,
2275, 85.259518,
2276, 131.174360,
2277, 146.400000,
2278, 134.124889,
2279, 83.163576,
2280, -50.590625,
2281, 151.440515,
2282, 138.226735,
2283, 137.010050,
2284, 152.330687,
2285, 91.742128,
2286, 145.200000,
2287, 136.052867,
2288, 123.427890,
2289, 150.015125,
2290, 147.400000,
2291, 100.405045,
2292, -186.166839,
2293, 11.763693,
2294, 144.687451,
2295, 19.295613,
2296, 123.067353,
2297, 125.882512,
2298, 85.073410,
2299, 157.379843,
2300, 133.404766,
2301, 132.800000,
2302, 149.000000,
2303, 158.117938,
2304, -31.818807,
2305, 122.941140,
2306, 132.181663,
2307, -148.429848,
2308, 139.847408,
2309, 145.612667,
2310, 146.436174,
2311, 159.000000,
2312, 148.089788,
2313, 148.820119,
2314, 125.535872,
2315, 106.097029,
2316, -72.514347,
2317, 128.359004,
2318, 137.842594,
2319, 151.381577,
2320, 138.416904,
2321, 141.410390,
2322, 130.000000,
2323, 55.904985,
2324, 140.144105,
2325, 145.132498,
2326, 134.048094,
2327, 152.800000,
2328, 43.228095,
2329, 133.656100,
2330, 160.559660,
2331, -60.793830,
2332, 121.903970,
2333, 116.027113,
2334, 131.973173,
2335, 77.734847,
2336, 149.337066,
2337, 132.730457,
2338, 68.850818,
2339, 121.269037,
2340, 142.000000,
2341, 152.937375,
2342, 4.033538,
2343, 155.000000,
2344, 105.598896,
2345, 142.000000,
2346, 141.053246,
2347, 107.472017,
2348, 112.272162,
2349, -28.857438,
2350, 111.056191,
2351, 129.371933,
2352, 160.970246,
2353, 106.573745,
2354, 107.292048,
2355, -30.791396,
2356, 65.023968,
2357, -76.038170,
2358, 138.372763,
2359, 117.253203,
2360, 114.805566,
2361, 149.223772,
2362, 118.194623,
2363, 118.325605,
2364, 121.043355,
2365, 73.102805,
2366, 136.462782,
2367, 58.140628,
2368, 130.087599,
2369, 157.103159,
2370, 144.688138,
2371, 143.760087,
2372, 129.720580,
2373, 52.616975,
2374, -35.732079,
2375, 96.380580,
2376, 147.568110,
2377, -22.921000,
2378, 132.958308,
2379, 125.525860,
2380, 64.903020,
2381, 138.469548,
2382, 73.742029,
2383, 143.698631,
2384, 119.127158,
2385, -68.858187,
2386, 138.639357,
2387, 134.370224,
2388, 153.186616,
2389, 139.951190,
2390, 127.254768,
2391, 135.028163,
2392, 126.654283,
2393, 142.905727,
2394, 157.476931,
2395, -25.120000,
2396, 147.339843,
2397, 154.341769,
2398, 37.181071,
2399, 133.274144,
2400, 138.381686,
2401, 128.800000,
2402, 120.043092,
2403, -70.119604,
2404, 155.365114,
2405, 106.010786,
2406, 116.450047,
2407, 53.049355,
2408, 76.347711,
2409, 138.045901,
2410, 147.083598,
2411, 148.576905,
2412, 140.018717,
2413, 100.684584,
2414, 100.825154,
2415, 150.274454,
2416, 68.400000,
2417, 130.793386,
2418, 123.150649,
2419, 134.647157,
2420, 153.057107,
2421, 141.287743,
2422, 127.210618,
2423, 147.391625,
2424, 128.732905,
2425, 139.197866,
2426, 61.400000,
2427, 134.270467,
2428, 95.000000,
2429, 155.215211,
2430, 49.435311,
2431, 52.881154,
2432, -38.260120,
2433, 121.053252,
2434, -6.855867,
2435, 124.823902,
2436, 128.257078,
2437, 118.127371,
2438, -33.259437,
2439, 133.333764,
2440, 102.307383,
2441, 131.262119,
2442, 154.000000,
2443, 114.459992,
2444, 109.860944,
2445, 64.497410,
2446, 155.002172,
2447, 72.464834,
2448, 143.364372,
2449, 137.868914,
2450, 56.000000,
2451, 156.306349,
2452, 71.179448,
2453, 146.007492,
2454, 127.436077,
2455, 121.674041,
2456, 159.608101,
2457, 123.947385,
2458, 120.177099,
2459, -76.982186,
2460, -51.207502,
2461, 108.838770,
2462, 84.894948,
2463, -62.922307,
2464, 112.743181,
2465, 143.294984,
2466, 90.397484,
2467, 74.638560,
2468, 130.619106,
2469, 85.307037,
2470, -35.365130,
2471, -98.810024,
2472, -38.201330,
2473, 133.000000,
2474, 125.275071,
2475, -24.128635,
2476, 135.713836,
2477, 117.920271,
2478, 145.800000,
2479, 144.958900,
2480, 146.400000,
2481, 116.017383,
2482, 129.835230,
2483, 158.450890,
2484, 120.998455,
2485, 60.100201,
2486, 134.199723,
2487, 112.555281,
2488, 156.800000,
2489, 154.027198,
2490, 152.256445,
2491, 148.390276,
2492, 151.765666,
2493, -165.385131,
2494, 155.707157,
2495, 154.187118,
2496, 156.600000,
2497, 147.600000,
2498, 153.800000,
2499, 109.296454,
2500, -19.834939,
2501, 112.659196,
2502, -15.740808,
2503, 153.062711,
2504, 140.867920,
2505, 135.128869,
2506, 127.254628,
2507, -7.086957,
2508, 162.400000,
2509, 160.263153,
2510, 164.000000,
2511, 146.186885,
2512, 165.000000,
2513, 157.094718,
2514, 153.879616,
2515, 153.611927,
2516, 156.310928,
2517, 74.905732,
2518, 124.721417,
2519, 166.354577,
2520, 159.897872,
2521, 113.952325,
2522, 144.098951,
2523, 154.668556,
2524, 166.000000,
2525, 144.800000,
2526, 152.527841,
2527, 104.944485,
2528, 164.400000,
2529, 154.858326,
2530, 154.119372,
2531, 152.659066,
2532, 154.031994,
2533, 129.512610,
2534, 149.593683,
2535, 153.332898,
2536, 156.134382,
2537, 166.000000,
2538, 163.148518,
2539, 137.000000,
2540, 156.685682,
2541, 148.246110,
2542, 156.425036,
2543, 151.641503,
2544, 145.204472,
2545, 146.913125,
2546, 76.431055,
2547, 128.400000,
2548, 138.154239,
2549, 148.160546,
2550, 123.800000,
2551, 146.693497,
2552, 160.000000,
2553, 146.323668,
2554, 139.032722,
2555, 148.579451,
2556, 141.000000,
2557, 157.280340,
2558, 141.400000,
2559, 160.172397,
2560, 148.800000,
2561, 147.184277,
2562, 143.751842,
2563, 110.845391,
2564, 144.690992,
2565, 155.800000,
2566, 130.837180,
2567, 122.989340,
2568, 159.086217,
2569, 165.000000,
2570, 152.062694,
2571, 155.817354,
2572, 156.844939,
2573, 157.435852,
2574, 158.290686,
2575, 163.033569,
2576, 142.552214,
2577, 143.497340,
2578, 113.382264,
2579, 99.738423,
2580, 156.654878,
2581, 152.650898,
2582, 160.390451,
2583, 150.669489,
2584, 149.088838,
2585, 149.740647,
2586, 149.210741,
2587, 53.470381,
2588, 89.738258,
2589, 145.240314,
2590, 154.257242,
2591, 156.032734,
2592, 155.342178,
2593, 154.507958,
2594, 152.719866,
2595, 139.859088,
2596, 106.257187,
2597, 159.336281,
2598, 126.058677,
2599, 0.877499,
2600, 146.955649,
2601, 77.947877,
2602, 148.653576,
2603, 139.041947,
2604, 159.807051,
2605, 139.200000,
2606, 77.450681,
2607, 158.897771,
2608, 160.172430,
2609, 142.657756,
2610, 5.200000,
2611, 153.848270,
2612, 159.200000,
2613, 150.807366,
2614, 152.109577,
2615, 137.851233,
2616, 153.453584,
2617, 97.837354,
2618, 155.200000,
2619, 156.856220,
2620, 152.271758,
2621, 154.112935,
2622, 165.082411,
2623, 154.857571,
2624, 153.000000,
2625, 145.248502,
2626, 158.525341,
2627, 159.317519,
2628, 158.528239,
2629, 153.606698,
2630, 119.600000,
2631, 156.259363,
2632, 164.552921,
2633, 165.011038,
2634, 160.282597,
2635, 149.527865,
2636, 124.548649,
2637, 157.000000,
2638, 157.604882,
2639, 163.400000,
2640, 159.579663,
2641, 156.999366,
2642, 164.919383,
2643, 165.720805,
2644, 115.400883,
2645, -20.000000,
2646, 138.467644,
2647, 125.002385,
2648, -22.782634,
2649, 147.610547,
2650, 145.327771,
2651, 136.879335,
2652, 104.106067,
2653, 141.679968,
2654, -27.000000,
2655, 158.600900,
2656, 126.619022,
2657, 148.000000,
2658, 143.300212,
2659, 144.264102,
2660, 131.241300,
2661, 143.541103,
2662, 136.792355,
2663, 147.476580,
2664, 150.701585,
2665, 143.374702,
2666, 157.937219,
2667, 160.385772,
2668, 151.285575,
2669, 143.652509,
2670, 147.861539,
2671, 157.084238,
2672, 142.235624,
2673, 156.085712,
2674, 155.388684,
2675, 143.069524,
2676, 150.192250,
2677, 103.977863,
2678, -16.600000,
2679, 144.601791,
2680, 158.829790,
2681, 144.415776,
2682, 111.455255,
2683, 138.873121,
2684, 146.252889,
2685, 121.127322,
2686, 149.728130,
2687, 152.867456,
2688, 147.308347,
2689, 146.033136,
2690, 160.615735,
2691, 114.803341,
2692, 158.129702,
2693, 112.526371,
2694, 131.105710,
2695, 163.595638,
2696, 148.450502,
2697, 92.704354,
2698, 112.488806,
2699, 148.917398,
2700, 154.000000,
2701, 159.000000,
2702, 111.659240,
2703, 154.000000,
2704, -29.600000,
2705, 61.764144,
2706, 142.105023,
2707, 147.713648,
2708, 160.214773,
2709, 149.000000,
2710, 146.881113,
2711, 146.678680,
2712, 139.400000,
2713, 139.000000,
2714, 153.400000,
2715, 137.263118,
2716, 157.868765,
2717, 150.372995,
2718, 128.626199,
2719, 140.800000,
2720, 149.795626,
2721, 152.758347,
2722, 147.761650,
2723, 153.400000,
2724, -12.000000,
2725, 139.360605,
2726, 113.560026,
2727, 160.543453,
2728, 151.788989,
2729, 70.011533,
2730, 156.786726,
2731, 155.859460,
2732, 136.822226,
2733, 151.357261,
2734, 158.595398,
2735, 108.553254,
2736, 142.544236,
2737, 138.182952,
2738, 155.831314,
2739, 148.690012,
2740, 127.000000,
2741, 134.815475,
2742, 158.411467,
2743, 143.502969,
2744, 140.724182,
2745, 158.233591,
2746, 151.232679,
2747, 135.060769,
2748, 156.227676,
2749, 144.808944,
2750, -13.822615,
2751, 143.757203,
2752, 155.130066,
2753, 159.201493,
2754, 144.091612,
2755, 152.820383,
2756, 159.214463,
2757, 152.750276,
2758, 144.704727,
2759, 154.800000,
2760, 140.266468,
2761, 144.000000,
2762, 121.173768,
2763, 150.602583,
2764, 137.490021,
2765, 157.327547,
2766, 159.408267,
2767, 153.336747,
2768, 141.766538,
2769, 105.290307,
2770, 138.837858,
2771, 156.070111,
2772, 152.384371,
2773, 152.093113,
2774, 149.881727,
2775, 65.408511,
2776, 129.193316,
2777, 110.278504,
2778, 128.593462,
2779, 153.422661,
2780, 151.143693,
2781, 155.895746,
2782, 78.087971,
2783, 160.694023,
2784, 152.443900,
2785, 141.800000,
2786, 95.572874,
2787, 166.206960,
2788, 141.696092,
2789, 141.968131,
2790, 159.328695,
2791, 135.334747,
2792, 144.851300,
2793, 92.898594,
2794, 137.937061,
2795, 153.519425,
2796, 152.362585,
2797, 138.874603,
2798, 148.880073,
2799, 146.204660,
2800, 158.370554,
2801, -49.351831,
2802, 153.436009,
2803, 152.509003,
2804, 145.000000,
2805, 154.417188,
2806, 147.024056,
2807, 149.358658,
2808, 148.119790,
2809, 123.759509,
2810, 137.208433,
2811, 126.183935,
2812, 134.057357,
2813, 153.442529,
2814, 151.764139,
2815, -3.709514,
2816, 153.851264,
2817, 152.222296,
2818, 151.412339,
2819, 145.400000,
2820, 151.047790,
2821, 152.655471,
2822, 141.549117,
2823, 149.948884,
2824, 140.931002,
2825, 153.695270,
2826, 125.591085,
2827, 99.400000,
2828, 86.854337,
2829, 153.608394,
2830, 130.072901,
2831, 144.129813,
2832, 151.797299,
2833, 103.650577,
2834, 138.841170,
2835, 74.095303,
2836, 145.185956,
2837, 153.107676,
2838, 153.650228,
2839, 148.525389,
2840, 146.239539,
2841, 130.032573,
2842, -15.000000,
2843, 157.234211,
2844, 157.000000,
2845, 85.868490,
2846, 142.284973,
2847, 151.161906,
2848, 158.940076,
2849, 134.055149,
2850, 149.000000,
2851, 154.546482,
2852, 161.400000,
2853, 155.134077,
2854, 131.800000,
2855, 121.060746,
2856, 154.605789,
2857, 134.480619,
2858, 150.311553,
2859, 154.728801,
2860, 154.678794,
2861, 95.647622,
2862, -5.820489,
2863, 157.833355,
2864, 160.499565,
2865, 128.000000,
2866, 84.868135,
2867, 148.995145,
2868, 152.000000,
2869, 158.972012,
2870, 140.512792,
2871, 141.711849,
2872, 136.655352,
2873, 156.913675,
2874, 153.190087,
2875, 146.026568,
2876, 138.541180,
2877, 152.820341,
2878, 151.198494,
2879, 147.845404,
2880, 140.957637,
2881, 142.743702,
2882, 148.804879,
2883, 140.788004,
2884, 139.626176,
2885, 135.863266,
2886, 138.896784,
2887, 155.177335,
2888, -20.600000,
2889, 160.983922,
2890, 147.244969,
2891, -3.531469,
2892, 164.224472,
